timestamp,step,qed,logp,l2_distance
2026-02-25T20:43:00Z,71,0.7811,2.4286,2.5391
2026-02-25T20:44:00Z,72,0.7717,2.4598,2.5487
2026-02-25T20:45:00Z,73,0.78,2.4726,2.5672
2026-02-25T20:46:00Z,74,0.7734,2.4982,2.5672
2026-04-28T18:20:54Z,0,2.4564,2.2636,0.02
2026-04-28T18:20:54Z,1,2.0419,1.9042,0.0263
2026-04-28T18:20:54Z,2,1.6925,1.6009,0.0328
2026-04-28T18:20:54Z,3,1.388,1.3372,0.0384
2026-04-28T18:20:54Z,4,1.1399,1.1226,0.0434
2026-04-28T18:20:54Z,5,0.9523,0.9601,0.048
2026-04-28T18:20:54Z,6,0.8211,0.8468,0.0521
2026-04-28T18:20:54Z,7,0.7345,0.7722,0.0559
